locus_tag	ftype	length_bp	gene	EC_number	COG	product
HFFIBJOL_00279	CDS	1473				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00280	CDS	453				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00281	CDS	1509				AAA-like domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00282	CDS	567				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00283	CDS	789				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00284	CDS	615				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00285	CDS	681				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00286	tRNA	95				tRNA-Thr(cgt)
HFFIBJOL_00287	CDS	456				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00288	CDS	345				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00289	CDS	1107				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00290	CDS	756				Transposase DDE domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00291	CDS	618				T5orf172 domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00292	CDS	534				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00293	CDS	498				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00294	CDS	438				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00295	CDS	786				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00296	CDS	858				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00297	CDS	696				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00298	CDS	759				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00299	CDS	408				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00300	CDS	381				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00301	CDS	804				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00302	CDS	357				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00303	CDS	327				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00304	CDS	1788				TraM recognition site of TraD and TraG [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00305	CDS	612				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00306	CDS	801				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00307	CDS	426				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00308	CDS	741				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00309	CDS	1245				Modification methylase AplI [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00310	CDS	1122				replicative DNA helicase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00311	CDS	303				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00312	CDS	624				A-factor receptor protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00313	CDS	282				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00314	CDS	225				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00315	CDS	1569				CRISPR-associated protein Cse1 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00316	CDS	951				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00317	CDS	690				ANTAR domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00318	CDS	756				ANTAR domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00319	CDS	3726				Nitrate reductase alpha subunit [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00320	CDS	1641				Respiratory nitrate reductase 1 beta chain [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00321	CDS	627				Nitrate reductase-like protein NarX [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00322	CDS	792				Nitrate reductase-like protein NarX [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00323	CDS	1056				putative membrane protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00324	CDS	1065				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00325	CDS	492				Transcriptional regulatory protein LiaR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00326	CDS	1026				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00327	CDS	183				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00328	CDS	459				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00329	CDS	732				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00330	CDS	348				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00331	CDS	477				hypothetical protein
HFFIBJOL_00332	CDS	657				hypothetical protein
HFFIBJOL_00333	CDS	408				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00334	CDS	702				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00335	CDS	456				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00336	CDS	756				Transposase DDE domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00337	CDS	1242				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00338	CDS	732				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00339	CDS	1041				Sodium Bile acid symporter family protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00340	CDS	1428				Non-hemolytic phospholipase C precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00341	CDS	654				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00342	CDS	339				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00343	CDS	948				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00344	CDS	615				HTH-type transcriptional regulator EthR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00345	CDS	849				3-oxoacyl-[acyl-carrier-protein] reductase FabG [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00346	CDS	1254				Cytochrome P450 107B1 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00347	CDS	693				Pyrethroid hydrolase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00348	CDS	210				Ferredoxin fas2 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00349	CDS	1377				Rhodocoxin reductase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00350	CDS	1227				Cytochrome P450 107B1 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00351	CDS	288				HNH endonuclease [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00352	CDS	309				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00353	CDS	411				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00354	CDS	306				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00355	CDS	726				Isonitrile hydratase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00356	CDS	702				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00357	CDS	438				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00358	CDS	396				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00359	CDS	432				18 kDa heat shock protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00360	CDS	474				hypothetical protein
HFFIBJOL_00361	CDS	282				Helix-turn-helix protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00362	CDS	144				hypothetical protein
HFFIBJOL_00363	CDS	186				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00364	CDS	363				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00365	CDS	342				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00366	CDS	345				MarR family protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00367	CDS	810				ANTAR domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00368	CDS	216				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00369	CDS	243				DNA-binding transcriptional regulator CytR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00370	CDS	2127				putative poly(glycerol-phosphate) alpha-glucosyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00371	CDS	270				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00372	CDS	672				Oxygen regulatory protein NreC [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00373	CDS	1128				Sensor histidine kinase LiaS [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00374	CDS	174				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00375	CDS	1503				D-amino acid dehydrogenase small subunit [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00376	CDS	780				Alkaline phosphatase synthesis transcriptional regulatory protein PhoP [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00377	CDS	804				VTC domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00378	CDS	672				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00379	CDS	576				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00380	CDS	1827				Cellulose synthase catalytic subunit [UDP-forming] [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00381	CDS	1926				Kelch motif protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00382	CDS	1173				Endoglucanase A precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00383	CDS	897				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00384	CDS	1308				Regulatory protein MsrR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00385	CDS	2124				Poly-beta-1,6-N-acetyl-D-glucosamine synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00386	CDS	510				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00387	CDS	513				Helix-turn-helix domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00388	CDS	1314				enterobactin exporter EntS [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00389	CDS	1056				Chitinase D precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00390	CDS	192				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00391	CDS	1737				Bicarbonate transport system permease protein CmpB [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00392	CDS	1320				Glycine betaine transport ATP-binding protein OpuAA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00393	CDS	294				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00394	CDS	972				Endonuclease/Exonuclease/phosphatase family protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00395	CDS	333				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00396	CDS	1212				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00397	CDS	999				Extracellular esterase EstB precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00398	CDS	714				Ribonuclease H [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00399	CDS	1422				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00400	CDS	1017				Transcriptional activator FeaR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00401	CDS	1116				Sorbitol dehydrogenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00402	CDS	534				Cupin domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00403	CDS	417				Polyketide cyclase / dehydrase and lipid transport [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00404	CDS	675				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00405	CDS	1188				Aspartokinase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00406	CDS	1050				Aspartate-semialdehyde dehydrogenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00407	CDS	975				HTH-type transcriptional regulator CdhR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00408	CDS	504				Transcriptional regulatory protein DegU [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00409	CDS	1458				Betaine aldehyde dehydrogenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00410	CDS	1377				hypothetical protein
HFFIBJOL_00411	CDS	1359				putative transporter [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00412	CDS	1248				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00413	CDS	1104				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00414	CDS	768				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00415	CDS	729				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00416	CDS	1089				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00417	CDS	1086				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00418	CDS	387				Virulence protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00419	CDS	174				CsbD-like protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00420	CDS	1053				putative mannose-6-phosphate isomerase GmuF [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00421	CDS	1068				Octaprenyl-diphosphate synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00422	CDS	900				prenyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00423	CDS	636				Zinc import ATP-binding protein ZnuC [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00424	CDS	849				ABC-2 family transporter protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00425	CDS	1947				Squalene--hopene cyclase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00426	CDS	372				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00427	CDS	402				Interferon-induced transmembrane protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00428	CDS	465				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00429	CDS	2421				CHAT domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00430	CDS	759				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00431	CDS	2895				Putative HTH-type transcriptional regulator [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00432	CDS	345				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00433	CDS	957				WXG domain conatining protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00434	CDS	675				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00435	CDS	939				ANTAR domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00436	CDS	999				3-oxoacyl-[acyl-carrier-protein] synthase 3 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00437	CDS	5607				Linear gramicidin synthase subunit D [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00438	CDS	6213				Dimodular nonribosomal peptide synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00439	CDS	909				Hydrogen peroxide-inducible genes activator [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00440	CDS	828				Threonine/homoserine exporter RhtA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00441	CDS	1950				Acetoin dehydrogenase operon transcriptional activator AcoR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00442	CDS	339				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00443	CDS	159				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00444	CDS	228				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00445	CDS	795				3-oxoacyl-[acyl-carrier-protein] reductase FabG [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00446	CDS	1440				Erythromycin esterase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00447	CDS	309				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00448	CDS	762				Glycerol-3-phosphate regulon repressor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00449	CDS	1410				maltose ABC transporter periplasmic protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00450	CDS	999				Trehalose transport system permease protein SugA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00451	CDS	867				Inner membrane ABC transporter permease protein YcjP [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00452	CDS	993				D-arabitol-phosphate dehydrogenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00453	CDS	681				Alpha/beta hydrolase family protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00454	CDS	519				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00455	CDS	996				putative acetyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00456	CDS	1320				Multiple sugar-binding protein precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00457	CDS	1023				Lactose transport system permease protein LacF [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00458	CDS	873				L-arabinose transport system permease protein AraQ [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00459	CDS	624				A-factor receptor protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00460	CDS	255				YbaK / prolyl-tRNA synthetases associated domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00461	CDS	1281				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00462	CDS	1137				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00463	CDS	3855				Serine/threonine-protein kinase PknG [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00464	CDS	336				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00465	CDS	261				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00466	CDS	2013				Cytochrome P450 165B3 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00467	tRNA	94				tRNA-Trp(cca)
HFFIBJOL_00468	CDS	1929				Linear gramicidin synthase subunit D [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00469	CDS	903				NAD binding domain of 6-phosphogluconate dehydrogenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00470	CDS	846				Demethylrebeccamycin-D-glucose O-methyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00471	CDS	1194				Cytochrome P450-SU2 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00472	CDS	552				Calerythrin [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00473	CDS	825				RNA polymerase sigma factor SigF [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00474	CDS	4245				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00475	CDS	3642				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00476	CDS	1506				Carboxylesterase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00477	CDS	915				putative quorum-quenching lactonase YtnP [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00478	CDS	2811				Putative HTH-type transcriptional regulator [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00479	CDS	759				Mycothiol S-conjugate amidase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00480	CDS	579				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00481	CDS	1101				Putative esterase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00482	CDS	696				Serine/threonine-protein kinase pkn1 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00483	tRNA	82				tRNA-Gly(gcc)
HFFIBJOL_00484	CDS	435				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00485	CDS	990				HTH domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00486	CDS	510				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00487	CDS	942				Erythromycin esterase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00488	CDS	4152				Dimodular nonribosomal peptide synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00489	CDS	957				Phenylserine dehydratase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00490	CDS	978				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00491	CDS	1407				5-methylthioadenosine/S-adenosylhomocysteine deaminase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00492	CDS	828				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00493	CDS	192				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00494	CDS	228				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_00495	CDS	1653				putative ATPase of the ABC class [Streptomyces rimosus subsp. rimosus]
