locus_tag	ftype	length_bp	gene	EC_number	COG	product
FGFFFLIJ_00268	CDS	357				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00269	CDS	204				Cold shock protein ScoF [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00270	CDS	711				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00271	CDS	804				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00272	CDS	270				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00273	CDS	339				Putative heat shock protein HspR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00274	CDS	390				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00275	CDS	408				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00276	CDS	627				NAD(P)H dehydrogenase (quinone) [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00277	CDS	534				anhydro-N-acetylmuramic acid kinase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00278	CDS	3840				Erythronolide synthase, modules 3 and 4 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00279	CDS	5583				Phenolphthiocerol synthesis polyketide synthase type I Pks15/1 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00280	CDS	1263				pimeloyl-[acyl-carrier protein] synthase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00281	CDS	9540				Erythronolide synthase, modules 1 and 2 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00282	CDS	1206				Cytochrome P450 105A3 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00283	CDS	720				3-oxoacyl-[acyl-carrier-protein] reductase FabG1 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00284	CDS	804				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00285	CDS	309				hypothetical protein
FGFFFLIJ_00286	CDS	309				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00287	CDS	273				transcriptional repressor RbsR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00288	CDS	585				putative membrane protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00289	CDS	1734				Hypoxia sensor histidine kinase response regulator DosT [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00290	CDS	2049				Amino acid permease [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00291	CDS	1470				Putative penicillin-binding protein PbpX [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00292	CDS	843				Polyphosphate kinase 2 (PPK2) [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00293	CDS	1176				Anaerobic sulfite reductase subunit A [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00294	CDS	477				cAMP receptor protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00295	CDS	819				Anaerobic sulfite reductase subunit B [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00296	CDS	786				NAD-reducing hydrogenase HoxS subunit delta [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00297	CDS	1401				NAD-reducing hydrogenase HoxS subunit beta [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00298	CDS	684				inosine 5'-monophosphate dehydrogenase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00299	CDS	1113				Hydrogenase expression/formation protein HypD [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00300	CDS	1032				Hydrogenase expression/formation protein HypE [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00301	CDS	552				Protoporphyrinogen IX dehydrogenase (menaquinone) [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00302	CDS	708				Transcriptional regulatory protein DevR (DosR) [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00303	CDS	882				Universal stress protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00304	CDS	540				Hydrogenase 2 maturation protease [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00305	CDS	2331				Carbamoyltransferase HypF [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00306	CDS	285				Hydrogenase isoenzymes formation protein HypC [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00307	CDS	840				putative glycosyl hydrolase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00308	CDS	2694				Acetyltransferase Pat [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00309	CDS	897				Universal stress protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00310	CDS	729				Inosine-5'-monophosphate dehydrogenase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00311	CDS	543				protoporphyrinogen oxidase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00312	CDS	885				Protein-L-isoaspartate O-methyltransferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00313	CDS	123				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00314	CDS	2742				P-type Ca2+ transporter [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00315	CDS	990				Polyphosphate kinase 2 (PPK2) [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00316	CDS	537				2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00317	CDS	552				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00318	CDS	420				cardiolipin synthetase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00319	CDS	1785				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00320	CDS	744				CAAX amino terminal protease self- immunity [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00321	CDS	480				HTH-type transcriptional repressor NicR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00322	CDS	750				Carboxymethylenebutenolidase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00323	CDS	810				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00324	CDS	714				3-oxoacyl-[acyl-carrier-protein] reductase FabG [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00325	CDS	1029				Nitronate monooxygenase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00326	CDS	279				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00327	CDS	417				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00328	CDS	1134				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00329	CDS	303				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00330	CDS	1197				Latex clearing protein precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00331	CDS	1074				Octaprenyl-diphosphate synthase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00332	tRNA	83				tRNA-Ala(ggc)
FGFFFLIJ_00333	CDS	576				ECF RNA polymerase sigma factor SigL [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00334	CDS	762				Glycerol-3-phosphate regulon repressor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00335	CDS	642				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00336	CDS	225				Putative glutamine amidotransferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00337	CDS	594				HTH-type transcriptional regulator MgrA [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00338	CDS	252				Cytochrome P450-terp [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00339	CDS	813				putative hydrolase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00340	CDS	402				Acetyltransferase (GNAT) family protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00341	CDS	1347				Crotonyl-CoA reductase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00342	CDS	1680				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00343	CDS	5211				Phenolphthiocerol synthesis polyketide synthase type I Pks15/1 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00344	CDS	192				Ferredoxin-1 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00345	CDS	1263				Pentalenic acid synthase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00346	CDS	1059				dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00347	CDS	1383				4'-demethylrebeccamycin synthase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00348	CDS	1650				Cholesterol oxidase precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00349	CDS	1125				Tyrosine-protein phosphatase precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00350	CDS	20355				Erythronolide synthase, modules 1 and 2 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00351	CDS	12177				Phenolphthiocerol synthesis polyketide synthase type I Pks15/1 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00352	CDS	6396				Phenolphthiocerol synthesis polyketide synthase type I Pks15/1 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00353	CDS	28422				Erythronolide synthase, modules 1 and 2 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00354	CDS	762				Bacterial regulatory protein, LuxR family [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00355	CDS	2757				Putative HTH-type transcriptional regulator [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00356	CDS	2817				Putative HTH-type transcriptional regulator [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00357	CDS	2904				DNA-binding transcriptional regulator CsgD [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00358	CDS	768				Phenyloxazoline synthase MbtB [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00359	CDS	1032				GDP-mannose 4,6-dehydratase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00360	CDS	276				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00361	CDS	1728				RNA polymerase sigma factor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00362	CDS	1524				Chitinase precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00363	CDS	834				Arylesterase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00364	CDS	489				Alkyl hydroperoxide reductase AhpD [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00365	CDS	963				ECF RNA polymerase sigma factor SigJ [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00366	CDS	1176				p-hydroxybenzoate hydroxylase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00367	CDS	774				HTH-type transcriptional repressor of iron proteins A [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00368	CDS	2925				Protease HtpX [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00369	CDS	597				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00370	CDS	1341				putative bifunctional P-450/NADPH-P450 reductase 2 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00371	CDS	972				putative siderophore-binding lipoprotein YfiY precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00372	CDS	1338				Enterochelin esterase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00373	CDS	1161				L-noviosyl transferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00374	CDS	3564				Putative multidrug export ATP-binding/permease protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00375	CDS	1068				Glucose-1-phosphate thymidylyltransferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00376	CDS	999				dTDP-glucose 4,6-dehydratase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00377	CDS	888				dTDP-4-dehydrorhamnose reductase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00378	CDS	603				dTDP-4-dehydrorhamnose 3,5-epimerase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00379	CDS	1053				Ferric enterobactin transport system permease protein FepD [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00380	CDS	1074				Ferric enterobactin transport system permease protein FepG [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00381	CDS	1233				translocation protein TolB [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00382	CDS	576				Demethylrebeccamycin-D-glucose O-methyltransferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00383	CDS	813				HTH-type transcriptional repressor of iron proteins A [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00384	CDS	879				Tropinesterase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00385	CDS	603				Acetyltransferase (GNAT) family protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00386	CDS	1278				Enterochelin esterase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00387	CDS	1260				Inner membrane transport protein YnfM [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00388	CDS	990				Helix-turn-helix domain protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00389	CDS	1089				Virginiamycin B lyase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00390	CDS	3963				Dimodular nonribosomal peptide synthase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00391	CDS	231				Isochorismatase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00392	CDS	978				putative siderophore-binding lipoprotein YfiY precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00393	CDS	1089				Ferric enterobactin transport system permease protein FepD [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00394	CDS	1158				Iron-uptake system permease protein FeuC [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00395	CDS	999				4-hydroxy-3-methylbut-2-enyl diphosphate reductase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00396	CDS	1398				Protein involved in sporulation [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00397	CDS	777				Gluconate 5-dehydrogenase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00398	CDS	309				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00399	CDS	585				Pyridoxamine 5'-phosphate oxidase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00400	CDS	813				S-adenosyl methyltransferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00401	CDS	384				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00402	CDS	222				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00403	CDS	639				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00404	CDS	774				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00405	CDS	543				Acetyltransferase (GNAT) family protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00406	CDS	2640				Phosphoserine phosphatase RsbU [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00407	CDS	591				Transcriptional regulator, TetR family [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00408	CDS	852				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00409	CDS	237				Phosphatase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00410	CDS	174				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00411	CDS	984				HTH-type transcriptional regulator CdhR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00412	CDS	468				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00413	CDS	288				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00414	CDS	687				Putative phosphoribosyl transferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00415	CDS	1350				Erythromycin esterase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00416	CDS	681				Putative phosphoribosyl transferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00417	CDS	1494				putative HTH-type transcriptional regulator YdcR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00418	CDS	354				Cupin domain protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00419	CDS	984				putative DMT superfamily transporter inner membrane protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00420	CDS	1203				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00421	CDS	918				Regulatory protein SoxS [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00422	CDS	909				Quinone oxidoreductase 1 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00423	CDS	993				General stress protein 69 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00424	CDS	282				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00425	CDS	324				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00426	CDS	474				Cadmium-induced protein CadI [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00427	CDS	378				Arsenical resistance operon repressor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00428	CDS	1122				Sodium Bile acid symporter family protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00429	CDS	495				Arsenate-mycothiol transferase ArsC2 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00430	CDS	1284				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00431	CDS	837				HTH-type transcriptional regulator YesS [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00432	CDS	939				HTH-type transcriptional regulator CysL [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00433	CDS	1008				Putative NADP-dependent oxidoreductase YfmJ [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00434	CDS	1962				Multidrug resistance ABC transporter ATP-binding/permease protein BmrA [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00435	CDS	417				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00436	CDS	258				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00437	CDS	1857				Asparagine synthase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00438	CDS	108				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00439	CDS	99				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00440	CDS	750				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00441	CDS	600				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00442	CDS	1245				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00443	CDS	891				META domain protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00444	CDS	471				Polyketide cyclase / dehydrase and lipid transport [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00445	CDS	1017				ECF RNA polymerase sigma factor SigJ [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00446	CDS	783				Putative anti-sigma factor antagonist [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00447	CDS	372				MarR family protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00448	CDS	321				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00449	CDS	3099				Anaerobic glycerol-3-phosphate dehydrogenase subunit C [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00450	CDS	1755				Trehalase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00451	CDS	1029				Daunorubicin/doxorubicin resistance ATP-binding protein DrrA [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00452	CDS	819				Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00453	CDS	1620				putative bifunctional chitinase/lysozyme precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00454	CDS	762				HTH-type transcriptional activator TipA [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00455	CDS	3690				Nitrate reductase alpha subunit [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00456	CDS	1641				Respiratory nitrate reductase 2 beta chain [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00457	CDS	627				Nitrate reductase-like protein NarX [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00458	CDS	807				Nitrate reductase-like protein NarX [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00459	CDS	933				putative membrane protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00460	CDS	1284				Isocitrate lyase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00461	CDS	1599				Malate synthase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00462	CDS	870				3-hydroxybutyryl-CoA dehydrogenase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00463	CDS	1140				Citrate synthase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00464	CDS	906				Methylisocitrate lyase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00465	CDS	1509				2-methylcitrate dehydratase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00466	CDS	1443				Helix-turn-helix protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00467	CDS	570				Caffeine dehydrogenase subunit gamma [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00468	CDS	999				4-hydroxybenzoyl-CoA reductase subunit beta [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00469	CDS	2229				Xanthine dehydrogenase molybdenum-binding subunit [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00470	CDS	210				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00471	CDS	756				Transcriptional regulatory protein EmbR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00472	CDS	1692				Multidrug resistance protein 3 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00473	CDS	498				HTH-type transcriptional repressor NicR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00474	CDS	1278				Actinorhodin polyketide putative beta-ketoacyl synthase 1 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_00475	CDS	1269				Actinorhodin polyketide putative beta-ketoacyl synthase 2 [Streptomyces rimosus subsp. rimosus]
