# Program:featureCounts v2.0.3; Command:"featureCounts" "-T" "8" "-p" "-s" "2" "-a" "/home/lukasa/Genome_analysis_project/05-annotation/HP126_prokka_output/HP126_annotation.gtf" "-o" "HP126_counts_61.txt" "-g" "gene_id" "-t" "transcript" "/home/lukasa/Genome_analysis_project/07-RNA_mapping/61_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/lukasa/Genome_analysis_project/07-RNA_mapping/61_sorted.bam
HFFIBJOL_00407	contig_1_pilon	414277	415251	-	975	107
HFFIBJOL_00408	contig_1_pilon	415329	415832	-	504	51
HFFIBJOL_00409	contig_1_pilon	415945	417402	-	1458	10
HFFIBJOL_00410	contig_1_pilon	417407	418783	-	1377	31
HFFIBJOL_00411	contig_1_pilon	419310	420668	+	1359	4
HFFIBJOL_00412	contig_1_pilon	421015	422262	+	1248	27
HFFIBJOL_00413	contig_1_pilon	422339	423442	-	1104	19
HFFIBJOL_00414	contig_1_pilon	423552	424319	-	768	28
HFFIBJOL_00415	contig_1_pilon	424332	425060	-	729	123
HFFIBJOL_00416	contig_1_pilon	425083	426171	-	1089	60
HFFIBJOL_00417	contig_1_pilon	426369	427454	-	1086	122
HFFIBJOL_00418	contig_1_pilon	427700	428086	+	387	56
HFFIBJOL_00419	contig_1_pilon	428198	428371	-	174	810
HFFIBJOL_00420	contig_1_pilon	428589	429641	+	1053	116
HFFIBJOL_00421	contig_1_pilon	429924	430991	+	1068	766
HFFIBJOL_00422	contig_1_pilon	431074	431973	+	900	1219
HFFIBJOL_00423	contig_1_pilon	431989	432624	+	636	313
HFFIBJOL_00424	contig_1_pilon	432621	433469	+	849	113
HFFIBJOL_00425	contig_1_pilon	433466	435412	-	1947	36
HFFIBJOL_00426	contig_1_pilon	435580	435951	-	372	0
HFFIBJOL_00427	contig_1_pilon	435954	436355	-	402	6
HFFIBJOL_00428	contig_1_pilon	436431	436895	-	465	0
HFFIBJOL_00429	contig_1_pilon	436892	439312	-	2421	4
HFFIBJOL_00430	contig_1_pilon	439333	440091	-	759	14
HFFIBJOL_00431	contig_1_pilon	440188	443082	+	2895	4
HFFIBJOL_00432	contig_1_pilon	443186	443530	+	345	2
HFFIBJOL_00433	contig_1_pilon	443530	444486	+	957	3
HFFIBJOL_00434	contig_1_pilon	444483	445157	+	675	6
HFFIBJOL_00435	contig_1_pilon	445374	446312	+	939	37
HFFIBJOL_00436	contig_1_pilon	446345	447343	-	999	2
HFFIBJOL_00437	contig_1_pilon	447340	452946	-	5607	3
HFFIBJOL_00438	contig_1_pilon	452983	459195	-	6213	36
HFFIBJOL_00439	contig_1_pilon	459320	460228	-	909	0
HFFIBJOL_00440	contig_1_pilon	460421	461248	+	828	1
HFFIBJOL_00441	contig_1_pilon	461314	463263	-	1950	0
HFFIBJOL_00442	contig_1_pilon	463496	463834	+	339	4
HFFIBJOL_00443	contig_1_pilon	463881	464039	-	159	46
HFFIBJOL_00444	contig_1_pilon	464141	464368	-	228	263
HFFIBJOL_00445	contig_1_pilon	464564	465358	+	795	174
HFFIBJOL_00446	contig_1_pilon	465445	466884	+	1440	202
HFFIBJOL_00447	contig_1_pilon	467845	468153	+	309	29
HFFIBJOL_00448	contig_1_pilon	468479	469240	+	762	374
HFFIBJOL_00449	contig_1_pilon	469421	470830	+	1410	140
HFFIBJOL_00450	contig_1_pilon	470811	471809	+	999	101
HFFIBJOL_00451	contig_1_pilon	471806	472672	+	867	65
HFFIBJOL_00452	contig_1_pilon	472669	473661	+	993	116
HFFIBJOL_00453	contig_1_pilon	473777	474457	+	681	64
HFFIBJOL_00454	contig_1_pilon	474603	475121	+	519	55
HFFIBJOL_00455	contig_1_pilon	475118	476113	+	996	21
HFFIBJOL_00456	contig_1_pilon	476110	477429	+	1320	14
HFFIBJOL_00457	contig_1_pilon	477488	478510	+	1023	30
HFFIBJOL_00458	contig_1_pilon	478507	479379	+	873	7
HFFIBJOL_00459	contig_1_pilon	479394	480017	-	624	236
HFFIBJOL_00460	contig_1_pilon	480149	480403	-	255	0
HFFIBJOL_00461	contig_1_pilon	480455	481735	-	1281	12
HFFIBJOL_00462	contig_1_pilon	481732	482868	-	1137	13
HFFIBJOL_00463	contig_1_pilon	482865	486719	-	3855	28
HFFIBJOL_00464	contig_1_pilon	486841	487176	+	336	29
HFFIBJOL_00465	contig_1_pilon	487454	487714	+	261	27107
HFFIBJOL_00466	contig_1_pilon	487824	489836	-	2013	36
HFFIBJOL_00467	contig_1_pilon	490115	490208	+	94	1
HFFIBJOL_00468	contig_1_pilon	494443	496371	-	1929	2
HFFIBJOL_00469	contig_1_pilon	496368	497270	-	903	2
HFFIBJOL_00470	contig_1_pilon	497272	498117	-	846	0
HFFIBJOL_00471	contig_1_pilon	498712	499905	+	1194	4
HFFIBJOL_00472	contig_1_pilon	499997	500548	-	552	111
HFFIBJOL_00473	contig_1_pilon	500961	501785	-	825	85
HFFIBJOL_00474	contig_1_pilon	502027	506271	-	4245	46
HFFIBJOL_00475	contig_1_pilon	506275	509916	-	3642	49
HFFIBJOL_00476	contig_1_pilon	510042	511547	-	1506	4
HFFIBJOL_00477	contig_1_pilon	511569	512483	-	915	2
HFFIBJOL_00478	contig_1_pilon	512652	515462	+	2811	48
HFFIBJOL_00479	contig_1_pilon	515613	516371	-	759	0
HFFIBJOL_00480	contig_1_pilon	516447	517025	-	579	30
HFFIBJOL_00481	contig_1_pilon	517190	518290	-	1101	90
HFFIBJOL_00482	contig_1_pilon	518521	519216	-	696	11
HFFIBJOL_00483	contig_1_pilon	522709	522790	-	82	18
HFFIBJOL_00484	contig_1_pilon	523977	524411	-	435	10
HFFIBJOL_00485	contig_1_pilon	524529	525518	+	990	28
HFFIBJOL_00486	contig_1_pilon	525582	526091	+	510	77
HFFIBJOL_00487	contig_1_pilon	526198	527139	+	942	50
HFFIBJOL_00488	contig_1_pilon	527145	531296	-	4152	56
HFFIBJOL_00489	contig_1_pilon	531623	532579	-	957	8
HFFIBJOL_00490	contig_1_pilon	532826	533803	+	978	165
HFFIBJOL_00491	contig_1_pilon	533924	535330	+	1407	19
HFFIBJOL_00492	contig_1_pilon	535303	536130	-	828	190
HFFIBJOL_00493	contig_1_pilon	536588	536779	+	192	0
HFFIBJOL_00494	contig_1_pilon	536776	537003	+	228	0
HFFIBJOL_00495	contig_1_pilon	537331	538983	+	1653	12
HFFIBJOL_00496	contig_1_pilon	539001	540293	-	1293	0
HFFIBJOL_00497	contig_1_pilon	540337	541152	-	816	0
HFFIBJOL_00498	contig_1_pilon	541136	541768	-	633	3
HFFIBJOL_00499	contig_1_pilon	541874	542179	-	306	0
HFFIBJOL_00500	contig_1_pilon	542322	542945	+	624	16
HFFIBJOL_00501	contig_1_pilon	543057	543950	-	894	13
HFFIBJOL_00502	contig_1_pilon	543977	544822	-	846	34
HFFIBJOL_00503	contig_1_pilon	544895	546673	-	1779	44
HFFIBJOL_00504	contig_1_pilon	547016	547768	+	753	8
HFFIBJOL_00505	contig_1_pilon	547793	548353	-	561	136
HFFIBJOL_00506	contig_1_pilon	548486	549265	+	780	2
HFFIBJOL_00507	contig_1_pilon	549417	549614	+	198	13
HFFIBJOL_00508	contig_1_pilon	549687	550157	-	471	2
HFFIBJOL_00509	contig_1_pilon	550217	551446	-	1230	22
HFFIBJOL_00510	contig_1_pilon	551617	552357	+	741	62
HFFIBJOL_00511	contig_1_pilon	552409	552966	-	558	33
HFFIBJOL_00512	contig_1_pilon	553178	554416	+	1239	421
HFFIBJOL_00513	contig_1_pilon	554454	555182	+	729	417
HFFIBJOL_00514	contig_1_pilon	555372	556397	+	1026	67
HFFIBJOL_00515	contig_1_pilon	556541	557506	+	966	158
HFFIBJOL_00516	contig_1_pilon	557628	557786	+	159	259
HFFIBJOL_00517	contig_1_pilon	557848	558282	+	435	253
HFFIBJOL_00518	contig_1_pilon	558315	558899	-	585	55
HFFIBJOL_00519	contig_1_pilon	559110	559682	-	573	16
HFFIBJOL_00520	contig_1_pilon	560045	561526	+	1482	63
HFFIBJOL_00521	contig_1_pilon	561529	562371	+	843	0
HFFIBJOL_00522	contig_1_pilon	562513	563220	+	708	0
HFFIBJOL_00523	contig_1_pilon	563292	564731	-	1440	144
HFFIBJOL_00524	contig_1_pilon	564728	565675	-	948	407
HFFIBJOL_00525	contig_1_pilon	566171	567784	-	1614	285
HFFIBJOL_00526	contig_1_pilon	567884	568780	-	897	10
HFFIBJOL_00527	contig_1_pilon	568777	569658	-	882	6
HFFIBJOL_00528	contig_1_pilon	569712	571052	-	1341	2
HFFIBJOL_00529	contig_1_pilon	571093	571926	-	834	0
HFFIBJOL_00530	contig_1_pilon	572009	573037	-	1029	4
HFFIBJOL_00531	contig_1_pilon	573196	574272	+	1077	14
HFFIBJOL_00532	contig_1_pilon	574335	575501	+	1167	8
HFFIBJOL_00533	contig_1_pilon	575617	575931	-	315	16
HFFIBJOL_00534	contig_1_pilon	576106	577290	-	1185	46
HFFIBJOL_00535	contig_1_pilon	577793	578656	+	864	426
HFFIBJOL_00536	contig_1_pilon	578825	579163	+	339	22
HFFIBJOL_00537	contig_1_pilon	579212	580018	-	807	35
HFFIBJOL_00538	contig_1_pilon	580057	581109	-	1053	34
HFFIBJOL_00539	contig_1_pilon	581494	583776	+	2283	16
HFFIBJOL_00540	contig_1_pilon	583878	584189	-	312	7
HFFIBJOL_00541	contig_1_pilon	584496	585407	+	912	280
HFFIBJOL_00542	contig_1_pilon	585491	586390	-	900	32
HFFIBJOL_00543	contig_1_pilon	586644	588830	+	2187	46
HFFIBJOL_00544	contig_1_pilon	589286	590266	+	981	770
HFFIBJOL_00545	contig_1_pilon	590283	591284	+	1002	226
HFFIBJOL_00546	contig_1_pilon	591278	593152	+	1875	235
HFFIBJOL_00547	contig_1_pilon	593152	594366	+	1215	383
HFFIBJOL_00548	contig_1_pilon	594363	595703	+	1341	292
HFFIBJOL_00549	contig_1_pilon	595848	597056	+	1209	110
HFFIBJOL_00550	contig_1_pilon	597091	597690	-	600	15
HFFIBJOL_00551	contig_1_pilon	597780	598301	+	522	4
HFFIBJOL_00552	contig_1_pilon	598313	599221	+	909	16
HFFIBJOL_00553	contig_1_pilon	599317	599859	+	543	118
HFFIBJOL_00554	contig_1_pilon	600212	600715	-	504	22
HFFIBJOL_00555	contig_1_pilon	600974	602299	-	1326	50
HFFIBJOL_00556	contig_1_pilon	602519	603217	-	699	166
HFFIBJOL_00557	contig_1_pilon	603349	604254	+	906	34
HFFIBJOL_00558	contig_1_pilon	604297	604725	-	429	85
HFFIBJOL_00559	contig_1_pilon	604922	605578	-	657	668
HFFIBJOL_00560	contig_1_pilon	605753	606877	-	1125	217
HFFIBJOL_00561	contig_1_pilon	607626	609188	+	1563	40
HFFIBJOL_00562	contig_1_pilon	609785	612103	+	2319	77
HFFIBJOL_00563	contig_1_pilon	612410	613117	+	708	61
HFFIBJOL_00564	contig_1_pilon	613288	616221	-	2934	237
HFFIBJOL_00565	contig_1_pilon	617258	618658	+	1401	6
HFFIBJOL_00566	contig_1_pilon	618723	619739	+	1017	0
HFFIBJOL_00567	contig_1_pilon	619766	621031	+	1266	7
HFFIBJOL_00568	contig_1_pilon	621101	622459	+	1359	23
HFFIBJOL_00569	contig_1_pilon	622550	623482	+	933	11
HFFIBJOL_00570	contig_1_pilon	623479	624627	+	1149	5
HFFIBJOL_00571	contig_1_pilon	624627	625451	+	825	2
HFFIBJOL_00572	contig_1_pilon	625573	626232	+	660	57
HFFIBJOL_00573	contig_1_pilon	626318	627643	-	1326	930
HFFIBJOL_00574	contig_1_pilon	628038	628658	-	621	13
HFFIBJOL_00575	contig_1_pilon	628778	629266	+	489	26
HFFIBJOL_00576	contig_1_pilon	629367	630329	-	963	0
HFFIBJOL_00577	contig_1_pilon	630428	631009	+	582	3
HFFIBJOL_00578	contig_1_pilon	631232	631780	-	549	14
HFFIBJOL_00579	contig_1_pilon	632463	632840	-	378	35
HFFIBJOL_00580	contig_1_pilon	633022	633573	+	552	28
HFFIBJOL_00581	contig_1_pilon	633741	635378	-	1638	1991
HFFIBJOL_00582	contig_1_pilon	635633	636337	+	705	41
HFFIBJOL_00583	contig_1_pilon	636604	637935	+	1332	26
HFFIBJOL_00584	contig_1_pilon	638157	639557	+	1401	4
HFFIBJOL_00585	contig_1_pilon	639699	642860	+	3162	22
HFFIBJOL_00586	contig_1_pilon	642857	644017	+	1161	8
HFFIBJOL_00587	contig_1_pilon	644108	646012	+	1905	0
HFFIBJOL_00588	contig_1_pilon	646014	647837	+	1824	0
HFFIBJOL_00589	contig_1_pilon	647834	650752	+	2919	6
HFFIBJOL_00590	contig_1_pilon	650889	652340	-	1452	2
HFFIBJOL_00591	contig_1_pilon	652484	653113	+	630	73
HFFIBJOL_00592	contig_1_pilon	653139	653315	-	177	0
HFFIBJOL_00593	contig_1_pilon	653407	654228	-	822	14
HFFIBJOL_00594	contig_1_pilon	654225	654926	-	702	11
HFFIBJOL_00595	contig_1_pilon	655057	655731	-	675	10
HFFIBJOL_00596	contig_1_pilon	655780	657501	-	1722	73
HFFIBJOL_00597	contig_1_pilon	657494	657805	-	312	23
HFFIBJOL_00598	contig_1_pilon	657823	658125	-	303	67
HFFIBJOL_00599	contig_1_pilon	658546	659526	+	981	6
HFFIBJOL_00600	contig_1_pilon	659585	659926	-	342	101
HFFIBJOL_00601	contig_1_pilon	660017	660328	-	312	265
HFFIBJOL_00602	contig_1_pilon	660644	661312	-	669	33
HFFIBJOL_00603	contig_1_pilon	661417	662061	-	645	208
HFFIBJOL_00604	contig_1_pilon	662445	663080	+	636	12
HFFIBJOL_00605	contig_1_pilon	663087	663392	+	306	1
HFFIBJOL_00606	contig_1_pilon	664081	664554	+	474	160
HFFIBJOL_00607	contig_1_pilon	664740	665312	+	573	356
HFFIBJOL_00608	contig_1_pilon	666096	666524	-	429	111
HFFIBJOL_00609	contig_1_pilon	666826	667710	+	885	92
HFFIBJOL_00610	contig_1_pilon	667720	667956	+	237	71
HFFIBJOL_00611	contig_1_pilon	668016	669257	-	1242	9
HFFIBJOL_00612	contig_1_pilon	669404	670597	+	1194	84
HFFIBJOL_00613	contig_1_pilon	670590	671900	+	1311	26
HFFIBJOL_00614	contig_1_pilon	671952	672638	+	687	12
HFFIBJOL_00615	contig_1_pilon	672758	673417	+	660	48
HFFIBJOL_00616	contig_1_pilon	673618	674877	+	1260	23
HFFIBJOL_00617	contig_1_pilon	674864	675028	-	165	0
HFFIBJOL_00618	contig_1_pilon	675341	675916	+	576	28
HFFIBJOL_00619	contig_1_pilon	676133	677050	+	918	14
HFFIBJOL_00620	contig_1_pilon	677057	679633	+	2577	6
HFFIBJOL_00621	contig_1_pilon	679719	680609	+	891	48
HFFIBJOL_00622	contig_1_pilon	680715	681143	+	429	29
HFFIBJOL_00623	contig_1_pilon	681323	682663	+	1341	230
HFFIBJOL_00624	contig_1_pilon	682660	683712	+	1053	133
HFFIBJOL_00625	contig_1_pilon	683820	684590	+	771	7
HFFIBJOL_00626	contig_1_pilon	684706	685110	-	405	111
HFFIBJOL_00627	contig_1_pilon	685462	687345	-	1884	420
HFFIBJOL_00628	contig_1_pilon	687626	688282	-	657	4
HFFIBJOL_00629	contig_1_pilon	688354	689271	+	918	16
HFFIBJOL_00630	contig_1_pilon	689316	690722	-	1407	500
HFFIBJOL_00631	contig_1_pilon	691114	691923	-	810	35
HFFIBJOL_00632	contig_1_pilon	692235	693668	+	1434	1125
HFFIBJOL_00633	contig_1_pilon	693681	694256	+	576	53
HFFIBJOL_00634	contig_1_pilon	694497	696110	+	1614	1652
HFFIBJOL_00635	contig_1_pilon	696425	696877	-	453	27
HFFIBJOL_00636	contig_1_pilon	697082	698239	+	1158	26
HFFIBJOL_00637	contig_1_pilon	698408	699091	+	684	176
HFFIBJOL_00638	contig_1_pilon	699079	699231	+	153	17
HFFIBJOL_00639	contig_1_pilon	699281	699649	-	369	253
HFFIBJOL_00640	contig_1_pilon	699774	700526	-	753	938
HFFIBJOL_00641	contig_1_pilon	700856	701743	-	888	57
HFFIBJOL_00642	contig_1_pilon	701954	702826	+	873	16
HFFIBJOL_00643	contig_1_pilon	702955	704571	+	1617	232
HFFIBJOL_00644	contig_1_pilon	704693	706084	+	1392	596
HFFIBJOL_00645	contig_1_pilon	706244	707626	-	1383	66
HFFIBJOL_00646	contig_1_pilon	707703	708785	-	1083	8
HFFIBJOL_00647	contig_1_pilon	708972	710666	+	1695	273
HFFIBJOL_00648	contig_1_pilon	710681	712063	+	1383	34
HFFIBJOL_00649	contig_1_pilon	712082	712924	-	843	12
HFFIBJOL_00650	contig_1_pilon	713015	713512	-	498	4
HFFIBJOL_00651	contig_1_pilon	713607	714053	+	447	13
HFFIBJOL_00652	contig_1_pilon	714071	717256	-	3186	25
HFFIBJOL_00653	contig_1_pilon	717253	718419	-	1167	40
HFFIBJOL_00654	contig_1_pilon	718752	719660	-	909	5882
HFFIBJOL_00655	contig_1_pilon	719991	721286	+	1296	68
HFFIBJOL_00656	contig_1_pilon	721374	723365	-	1992	14
HFFIBJOL_00657	contig_1_pilon	723679	725082	+	1404	52
HFFIBJOL_00658	contig_1_pilon	725315	726859	+	1545	16
HFFIBJOL_00659	contig_1_pilon	726908	727909	+	1002	113
HFFIBJOL_00660	contig_1_pilon	728124	728372	+	249	358
HFFIBJOL_00661	contig_1_pilon	728452	728982	-	531	940
HFFIBJOL_00662	contig_1_pilon	729267	729932	+	666	138
HFFIBJOL_00663	contig_1_pilon	730080	730229	-	150	18
HFFIBJOL_00664	contig_1_pilon	730436	734665	-	4230	26
HFFIBJOL_00665	contig_1_pilon	735061	735732	-	672	402
HFFIBJOL_00666	contig_1_pilon	735969	736319	+	351	0
HFFIBJOL_00667	contig_1_pilon	736460	736669	-	210	6
HFFIBJOL_00668	contig_1_pilon	736780	737238	-	459	2
HFFIBJOL_00669	contig_1_pilon	737739	738623	-	885	4
HFFIBJOL_00670	contig_1_pilon	738713	739558	+	846	4
HFFIBJOL_00671	contig_1_pilon	739597	740001	+	405	14
HFFIBJOL_00672	contig_1_pilon	740537	741085	-	549	0
HFFIBJOL_00673	contig_1_pilon	741533	742717	-	1185	25
HFFIBJOL_00674	contig_1_pilon	742871	743014	-	144	0
HFFIBJOL_00675	contig_1_pilon	743035	743139	-	105	1
HFFIBJOL_00676	contig_1_pilon	743136	743333	-	198	0
HFFIBJOL_00677	contig_1_pilon	743706	744137	-	432	925
HFFIBJOL_00678	contig_1_pilon	744542	745213	+	672	45
HFFIBJOL_00679	contig_1_pilon	745345	748230	-	2886	61
HFFIBJOL_00680	contig_1_pilon	748452	749255	+	804	4
HFFIBJOL_00681	contig_1_pilon	749306	749617	+	312	10
HFFIBJOL_00682	contig_1_pilon	749631	750464	-	834	16
HFFIBJOL_00683	contig_1_pilon	750572	752872	-	2301	250
HFFIBJOL_00684	contig_1_pilon	753069	753938	+	870	14
HFFIBJOL_00685	contig_1_pilon	754079	754579	+	501	103
HFFIBJOL_00686	contig_1_pilon	755109	756827	-	1719	387
HFFIBJOL_00687	contig_1_pilon	757085	757777	+	693	23
HFFIBJOL_00688	contig_1_pilon	757876	758610	-	735	241
HFFIBJOL_00689	contig_1_pilon	758749	759468	-	720	108
HFFIBJOL_00690	contig_1_pilon	759465	760121	-	657	85
HFFIBJOL_00691	contig_1_pilon	760118	761872	-	1755	221
HFFIBJOL_00692	contig_1_pilon	761874	765587	-	3714	428
HFFIBJOL_00693	contig_1_pilon	765711	767240	-	1530	26
HFFIBJOL_00694	contig_1_pilon	767321	768568	-	1248	37
HFFIBJOL_00695	contig_1_pilon	768736	769530	-	795	10
HFFIBJOL_00696	contig_1_pilon	769527	770288	-	762	8
HFFIBJOL_00697	contig_1_pilon	770285	771829	-	1545	21
HFFIBJOL_00698	contig_1_pilon	771831	775523	-	3693	145
HFFIBJOL_00699	contig_1_pilon	775676	776971	+	1296	11
HFFIBJOL_00700	contig_1_pilon	776949	777911	-	963	68
HFFIBJOL_00701	contig_1_pilon	777983	779896	-	1914	115
HFFIBJOL_00702	contig_1_pilon	779893	781086	-	1194	18
HFFIBJOL_00703	contig_1_pilon	781083	781415	-	333	6
HFFIBJOL_00704	contig_1_pilon	781412	784504	-	3093	85
HFFIBJOL_00705	contig_1_pilon	784501	785832	-	1332	18
HFFIBJOL_00706	contig_1_pilon	785829	786089	-	261	3
HFFIBJOL_00707	contig_1_pilon	786094	787005	-	912	22
HFFIBJOL_00708	contig_1_pilon	787002	787967	-	966	10
HFFIBJOL_00709	contig_1_pilon	787964	789322	-	1359	18
HFFIBJOL_00710	contig_1_pilon	789319	790350	-	1032	92
HFFIBJOL_00711	contig_1_pilon	790353	795128	-	4776	88
HFFIBJOL_00712	contig_1_pilon	795121	797037	-	1917	11
HFFIBJOL_00713	contig_1_pilon	797034	798158	-	1125	16
HFFIBJOL_00714	contig_1_pilon	798155	799405	-	1251	58
HFFIBJOL_00715	contig_1_pilon	799402	800676	-	1275	46
HFFIBJOL_00716	contig_1_pilon	800676	802133	-	1458	98
HFFIBJOL_00717	contig_1_pilon	802467	803558	+	1092	41
HFFIBJOL_00718	contig_1_pilon	803579	805756	-	2178	26
HFFIBJOL_00719	contig_1_pilon	805920	807221	+	1302	0
HFFIBJOL_00720	contig_1_pilon	807231	808958	-	1728	31
HFFIBJOL_00721	contig_1_pilon	808955	810286	-	1332	4
HFFIBJOL_00722	contig_1_pilon	810376	811716	-	1341	113
HFFIBJOL_00723	contig_1_pilon	811763	812269	-	507	123
HFFIBJOL_00724	contig_1_pilon	812421	812807	-	387	1668
HFFIBJOL_00725	contig_1_pilon	812804	813916	-	1113	481
HFFIBJOL_00726	contig_1_pilon	813907	814836	-	930	760
HFFIBJOL_00727	contig_1_pilon	814833	818081	-	3249	4417
HFFIBJOL_00728	contig_1_pilon	818504	819982	+	1479	1306
HFFIBJOL_00729	contig_1_pilon	819984	820529	+	546	463
HFFIBJOL_00730	contig_1_pilon	820563	820970	-	408	335
HFFIBJOL_00731	contig_1_pilon	821218	821409	+	192	8817
HFFIBJOL_00732	contig_1_pilon	821406	822203	+	798	3764
HFFIBJOL_00733	contig_1_pilon	822200	823135	+	936	3175
HFFIBJOL_00734	contig_1_pilon	823132	824241	+	1110	1125
HFFIBJOL_00735	contig_1_pilon	824257	824877	-	621	20
HFFIBJOL_00736	contig_1_pilon	825156	826649	+	1494	225
HFFIBJOL_00737	contig_1_pilon	826683	827039	-	357	571
HFFIBJOL_00738	contig_1_pilon	827608	827928	+	321	298
HFFIBJOL_00739	contig_1_pilon	828488	828904	-	417	0
HFFIBJOL_00740	contig_1_pilon	828901	829479	-	579	17
HFFIBJOL_00741	contig_1_pilon	829719	830297	-	579	69
HFFIBJOL_00742	contig_1_pilon	830342	830914	-	573	19
HFFIBJOL_00743	contig_1_pilon	831071	831679	-	609	32
HFFIBJOL_00744	contig_1_pilon	831901	833118	+	1218	53
HFFIBJOL_00745	contig_1_pilon	833125	834093	-	969	100
HFFIBJOL_00746	contig_1_pilon	834206	834985	+	780	8
HFFIBJOL_00747	contig_1_pilon	835066	835869	-	804	71
HFFIBJOL_00748	contig_1_pilon	835986	836165	-	180	5
HFFIBJOL_00749	contig_1_pilon	836192	836389	-	198	8
HFFIBJOL_00750	contig_1_pilon	836569	837393	+	825	1759
HFFIBJOL_00751	contig_1_pilon	837390	837605	+	216	2674
HFFIBJOL_00752	contig_1_pilon	837694	838185	+	492	1251
HFFIBJOL_00753	contig_1_pilon	838308	838913	+	606	361
HFFIBJOL_00754	contig_1_pilon	838935	839972	-	1038	1568
HFFIBJOL_00755	contig_1_pilon	839969	840088	-	120	1081
HFFIBJOL_00756	contig_1_pilon	840139	841023	-	885	12119
HFFIBJOL_00757	contig_1_pilon	841342	841809	-	468	21371
HFFIBJOL_00758	contig_1_pilon	841868	842263	-	396	14425
HFFIBJOL_00759	contig_1_pilon	842435	843175	-	741	62
HFFIBJOL_00760	contig_1_pilon	843421	844464	+	1044	793
HFFIBJOL_00761	contig_1_pilon	844612	844947	+	336	452
HFFIBJOL_00762	contig_1_pilon	845125	845424	-	300	2445
HFFIBJOL_00763	contig_1_pilon	845726	846688	-	963	110
HFFIBJOL_00764	contig_1_pilon	846750	847283	-	534	115
HFFIBJOL_00765	contig_1_pilon	847398	848423	-	1026	346
HFFIBJOL_00766	contig_1_pilon	848755	850548	+	1794	42
HFFIBJOL_00767	contig_1_pilon	850564	851214	-	651	338
HFFIBJOL_00768	contig_1_pilon	851578	852048	-	471	109
HFFIBJOL_00769	contig_1_pilon	852222	853568	+	1347	25
HFFIBJOL_00770	contig_1_pilon	853530	854489	-	960	105
HFFIBJOL_00771	contig_1_pilon	854793	855635	-	843	48
HFFIBJOL_00772	contig_1_pilon	855797	856972	-	1176	223
HFFIBJOL_00773	contig_1_pilon	857088	857306	-	219	59
HFFIBJOL_00774	contig_1_pilon	857493	858194	+	702	157
HFFIBJOL_00775	contig_1_pilon	858375	859262	+	888	923
HFFIBJOL_00776	contig_1_pilon	859350	859508	+	159	64
HFFIBJOL_00777	contig_1_pilon	859534	859938	+	405	107
HFFIBJOL_00778	contig_1_pilon	860058	861581	-	1524	82
HFFIBJOL_00779	contig_1_pilon	861578	863086	-	1509	221
HFFIBJOL_00780	contig_1_pilon	863163	863855	-	693	214
HFFIBJOL_00781	contig_1_pilon	864099	865379	+	1281	2
HFFIBJOL_00782	contig_1_pilon	865458	868400	-	2943	53
HFFIBJOL_00783	contig_1_pilon	869069	869167	+	99	0
HFFIBJOL_00784	contig_1_pilon	869183	869536	+	354	36
HFFIBJOL_00785	contig_1_pilon	869574	869948	-	375	119
HFFIBJOL_00786	contig_1_pilon	870076	871149	+	1074	20
HFFIBJOL_00787	contig_1_pilon	871118	871504	-	387	51
HFFIBJOL_00788	contig_1_pilon	871777	872106	+	330	27
HFFIBJOL_00789	contig_1_pilon	872247	872873	+	627	21
HFFIBJOL_00790	contig_1_pilon	872964	873491	+	528	24
HFFIBJOL_00791	contig_1_pilon	873504	873836	+	333	9
HFFIBJOL_00792	contig_1_pilon	873948	874565	+	618	6
HFFIBJOL_00793	contig_1_pilon	874558	874953	+	396	5
HFFIBJOL_00794	contig_1_pilon	875027	876277	+	1251	12
HFFIBJOL_00795	contig_1_pilon	876332	877483	-	1152	24
HFFIBJOL_00796	contig_1_pilon	877491	877898	-	408	198
HFFIBJOL_00797	contig_1_pilon	878044	878865	-	822	69
HFFIBJOL_00798	contig_1_pilon	878862	879380	-	519	4
HFFIBJOL_00799	contig_1_pilon	879660	880181	+	522	173
HFFIBJOL_00800	contig_1_pilon	880237	881190	-	954	770
HFFIBJOL_00801	contig_1_pilon	881296	882867	-	1572	94
HFFIBJOL_00802	contig_1_pilon	882933	883832	-	900	199
HFFIBJOL_00803	contig_1_pilon	884006	884485	+	480	101
HFFIBJOL_00804	contig_1_pilon	884479	885753	+	1275	14
HFFIBJOL_00805	contig_1_pilon	886005	886232	-	228	103
HFFIBJOL_00806	contig_1_pilon	886320	886826	-	507	688
HFFIBJOL_00807	contig_1_pilon	886938	887189	-	252	312
HFFIBJOL_00808	contig_1_pilon	887316	887522	-	207	21289
HFFIBJOL_00809	contig_1_pilon	888193	888861	+	669	99
HFFIBJOL_00810	contig_1_pilon	888915	889430	-	516	4
HFFIBJOL_00811	contig_1_pilon	889589	889858	+	270	129
HFFIBJOL_00812	contig_1_pilon	889914	890900	-	987	151
HFFIBJOL_00813	contig_1_pilon	891089	891706	-	618	129
HFFIBJOL_00814	contig_1_pilon	891941	893089	+	1149	18
HFFIBJOL_00815	contig_1_pilon	893143	894012	-	870	30
HFFIBJOL_00816	contig_1_pilon	894125	895093	+	969	20
HFFIBJOL_00817	contig_1_pilon	895310	895831	+	522	83
HFFIBJOL_00818	contig_1_pilon	895768	895893	-	126	8
